user_name,user_followers,user_friends,user_favourites,potential_bot
Newmark J-School,17767,962,6340.0,False
MssDidi,1275,408,3169.0,False
Chris Pugh,659,500,9.0,True
Mark Dolore,101,309,1365.0,False
PATH,56833,1039,5185.0,False
Red Cross Cascades,13488,5389,3409.0,False
XpertHR,11049,6303,755.0,False
FISH_CGIAR,3251,288,3080.0,False
Cronycle,12033,4976,8605.0,False
Global Times,1890370,517,282.0,False
Robert  Allen Strupp,1125,1995,3634.0,False
Redacción Médica,75438,7709,7102.0,False
AMA,732681,6914,3205.0,False
AHCA/NCAL,11201,1275,2268.0,False
Cedars-Sinai Kids,9323,164,363.0,False
Jamaica Gleaner,273198,582,173.0,False
Dr. Rath Foundation,5970,3829,163.0,False
Rupert Read,6445,523,2008.0,False
NewsClapper,688,26,128.0,True
FCM,24331,11342,9826.0,False
SkyNews,6272861,27,12.0,False
Earla Clark,289,278,35.0,False
William Ferry,232,252,56.0,False
Hilda Palmer,3165,2787,97161.0,False
Moses Moseley,10847,6785,3517.0,False
Blue tsunami - 2020🌊🇺🇸🇨🇦,15770,17314,63644.0,False
Wille,2419,459,585.0,False
KlimaZen,90,70,7615.0,False
äriel ädkins 💜💚💙🧡❤️,71,76,3180.0,False
Darwin's Money,6893,651,2310.0,False
Rickey,5,14,3.0,True
TarHeelBruin,1763,2101,204324.0,False
"Shailendra Singh, MD, FACP",51,176,124.0,False
GlobalPandemic.NET,26117,25282,2.0,True
Malcolm John,386,654,2157.0,False
lightscameraaustin,1742,1586,3512.0,False
Chase Yi,60,87,797.0,False
Sunday Express,4416,204,108.0,False
Doyen Artists,33,43,215.0,False
Black Lives Matter,1,13,96.0,True
et est nomen meum,0,491,15.0,False
Americana,4044,4826,67275.0,False
ShinyBlade,0,54,96.0,True
Hello i'm Paul!,725,2487,12194.0,False
Adam Lee Decker,334,285,83.0,False
Hike Our Planet Ⓥ🌿🌄,7843,6650,704.0,False
Digital Nomad,3160,915,2460.0,False
Tatiana,1112,1831,12696.0,False
Paul Wusow | #Digital #Marketing #Strategist,99,319,748.0,False
TheYC,3512,4942,18832.0,False
parler @christy,3052,4986,53779.0,False
Armenian News-NEWSam,4122,301,66.0,False
rhea go 王清清,442,4253,165.0,False
Mike S.,3604,2874,214.0,False
Cats for Universal Basic Income 🧢,2122,2691,11187.0,False
Sumit Srivastava,2933,3026,17435.0,True
Laurie Garrett,193784,1784,8984.0,False
HTMumbai,35439,516,186.0,False
Biblioteca HUCFF/IDT,64,43,5.0,True
David Beard,60250,5182,78779.0,False
Rina Mae Acosta,1257,515,3602.0,False
Elly Child Care,142,1462,72.0,False
Gary W. Hines PE CAE,333,518,747.0,False
USA Love List,12565,6360,5046.0,False
adventuregirl,1180523,4066,20300.0,False
Firdaus Hashim,1000,1347,3475.0,False
IT Guy,18994,16531,32018.0,False
Mark Anthony Norton,795,404,50490.0,False
Aurelia Cotta,6500,5017,7862.0,False
TheBaseballObserver,18,64,36.0,False
HTMumbai,35439,516,186.0,False
Indrajeet singh🇮🇳,74,153,1171.0,False
Jazz Soni,453,451,35.0,False
Institute for Healthcare Improvement (IHI),53800,1384,14760.0,False
Contagion,5745,780,5740.0,False
Jakub Jaraczewski,530,994,1803.0,False
Jonathan Marron MD MPH,882,1633,3877.0,False
CGTN Africa,146698,268,2470.0,False
Sari Schorr,1918,1118,2809.0,False
Linda Sak,466,725,51795.0,False
Pay Kevin Ollie,307,793,5275.0,False
KentLad67 (Mark),48,192,6825.0,False
Paul Wusow | #Digital #Marketing #Strategist,99,319,748.0,False
No Fear Now,1289,1154,3777.0,False
Tony B / Priceless Bear,5,25,3223.0,False
Trinity Health,3854,343,1933.0,False
Sumyak Jain,100,66,1114.0,False
Bryan Doyle,39350,73984,98594.0,False
Goth Santa,13,31,84.0,False
Mason,852,2401,9332.0,False
Ray,198,968,3708.0,False
3SixtyGsG,2321,1981,192.0,False
🚶🏻Curtis S. Chin,11402,297,55231.0,False
Dave Robbins,623,1361,8362.0,False
david S.,379,134,1869.0,False
Ron Johnson,1071,2293,348.0,False
Green Dream Foundation,1445,1849,4383.0,False
W. M.,10023,9857,20701.0,False
billy gaines,31,369,37.0,False
Ali Pax,906,872,91.0,False
Jon Day,1271,1500,12606.0,False
Megsie,2323,3566,46672.0,False
Ricky Sweetz,4950,4945,63436.0,False
Grumpy Runner,53,261,528.0,False
Anja.Nitzsche (Nitzsche-Bell),4529,3089,12879.0,False
Lee-Mc,23598,10152,35847.0,False
Lucy Ortiz,1783,794,156891.0,False
Analytics Insight,4824,4095,278.0,False
The Washington Times,400166,1990,9917.0,False
Pontyclun FC,3167,1500,4115.0,False
Ebby,592,281,167472.0,False
David Beard,60250,5182,78779.0,False
Andrew Blankstein,17935,4510,3663.0,False
Ruthnie Angrand,870,2607,7891.0,False
CoRid-19+ 😷🦠,2118,1572,204046.0,False
Tom McGoldrick,341,977,2146.0,False
GlobalPandemic.NET,26117,25282,2.0,True
gaetano di tondo,3215,4593,76343.0,False
Dr. Maia Majumder ✊🏾,29063,404,19526.0,False
onrdolu,166,170,754.0,False
Ron Johnson,1071,2293,348.0,False
Sydney Ifergan (CryptoSYD),14472,368,1222.0,False
The New Indian Express,446271,552,540.0,False
Elvin Silva ✝️,330,1599,5513.0,False
TurkishFootballNews,2852,115,417.0,False
Observant Pineapple🇺🇸,91,96,24675.0,False
Austin Bradley,378,517,34675.0,False
SolidBeagle,100,241,394.0,False
HT Pune,525,0,0.0,True
Just Jodene,8934,9821,37928.0,False
B.J. Swenson,46,134,743.0,False
George Ajjan,655,514,0.0,True
Jayson Yunis,382,473,12378.0,False
Jess!c@,145,446,1778.0,False
Raquel Terán #BlackLivesMatter,4847,3729,14340.0,False
DistilINFO Pophealth,33,121,0.0,True
"John Mandrola, MD",41017,1573,19305.0,False
ottar ottesen,124,5,6048.0,False
Nethead,1641,464,95876.0,False
Glenn Tenney,450,2078,14710.0,False
Sarah,1022,993,90488.0,False
"Bob Mueller - No, The Other One",1847,1723,4887.0,False
.,3267,2980,6038.0,False
Howard Roark,2096,714,57057.0,False
David Thompson,1816,1637,25413.0,False
"Rabbi A.D. Lobel, PhD",740,1823,4011.0,False
JamesPadova,37,86,2460.0,True
Ashley Blackmon,478,916,5099.0,False
Current Breaking News Online,123,10,92.0,False
UptergrovePS Parent,293,1312,858.0,False
John Wick 🐶,5664,5940,6530.0,True
Walter Olson 😷,24617,3089,32907.0,False
.,3267,2980,6038.0,False
KrazyRussian 🇺🇸,223,274,8657.0,True
HTMumbai,35439,516,186.0,False
Stackorigin,16,195,19.0,True
Mason,852,2401,9332.0,False
RabbYeaux Pherro-NIX,2298,2121,1225.0,False
PAIN,1503,2640,24888.0,False
Katie Workman | The Mom 100,6975,2073,4025.0,False
AFSCME Council 5,7117,4744,9689.0,False
The Nicholson Foundation,1261,751,3052.0,False
DiverseElders,8490,2195,19991.0,False
Michael Burns,530,1987,46400.0,False
Just breathe 💙 #NotMyMarch 👠,6081,6689,38273.0,False
Micronutrient Forum,4232,1426,326.0,False
Claire Smith,4974,1913,12795.0,False
Emmanuel Wilder,1059,2414,18831.0,False
Sundowns _Fanatic 🌟 💛 👆,12206,12655,33591.0,False
Nicolas Robidoux,200,138,90775.0,False
diptarkobiswas,346,192,740.0,False
HTMumbai,35439,516,186.0,False
Brittani Brown,0,0,1.0,True
Erica,2383,4113,123739.0,False
Mark Casselman,7548,6259,14654.0,False
"Erin C. Sanders, MSN, WHNP-BC (She/Her/Hers)",1814,3023,10022.0,False
Courtney ❤️,7393,4471,30602.0,False
NationOnline,125234,1623,79.0,False
Tom Maxwell,509,910,8247.0,False
Dorcas Escapade,43,80,1895.0,False
The_Gentleman_Scientist,33,86,2039.0,False
Mercy Home,4135,797,1713.0,False
🕯️Gear🚖Head🕯️,45,128,7673.0,False
Laura Murphy,1396,313,132.0,False
Greg Martin,4421,984,2851.0,False
Aditya Raj Kaul,273773,7725,76529.0,False
Shiva Pramod,132,1570,2222.0,False
Minnesota Fats' son,256,53,5641.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
Antoine FLAHAULT,10173,451,4846.0,False
John,373,466,3683.0,False
Laudium Sun®,783,159,12.0,False
🇺🇸 Law&OrderMom,10346,9654,25036.0,False
Foundation for Human Rights #stayhome,1317,525,663.0,False
Holly Robinson Peete,619209,3658,96504.0,False
Rosalie Hamilton #DemCastOR,3054,3259,235352.0,False
🎀 𝒞𝒾𝒶 🎀,15,103,561.0,True
Keshav Kumar 🇮🇳,204,157,18870.0,False
NextChapter,2102,1955,2600.0,False
Article Writing,4104,5993,2650.0,False
☯ 𝕵𝖆𝖌𝖎𝖗 𝕽𝖆𝖔 ıllıllı तमस राज ıllıllı☣️,34,64,2019.0,False
Ajay Criminologist,415,1216,5334.0,False
Alisa Zaira Reznick,546,1256,409.0,False
Time Traveler,215,603,1814.0,True
Town of Oakville,21331,1026,2676.0,False
All India Radio Calicut,325,478,1040.0,False
crystalnash,259,256,42183.0,False
Bleeding Heartland,14955,1798,115770.0,False
Black Lives Matter #BLM,1980,767,259401.0,False
Foxman,1404,726,24250.0,False
AH330💙,1078,1130,22835.0,False
thoughtworks,26,405,2861.0,False
Christian Arana - Fill out the 2020 Census!,1261,2185,7876.0,False
WA State & Local,8057,7520,67430.0,False
Dr Rachel Pope,9951,3800,36064.0,False
Senator Becca Rausch,2085,1101,5465.0,False
Foxman,1404,726,24250.0,False
Deb Loomis,57,462,2170.0,False
Anthony DeRosa 🗽,103473,7057,49997.0,False
"Megan L. Srinivas, MD MPH",2003,1425,5031.0,False
Eclectic miscellanea,986,2367,17103.0,False
Foxman,1404,726,24250.0,False
Crowell & Moring,4067,884,796.0,False
luvcats13,386,921,4054.0,False
Brendan McDonagh,1160,1374,1538.0,False
Sebastian Stephenson,224,153,177.0,False
Minh Alexander,2922,2277,2610.0,False
Siobhán,4080,1657,614.0,False
IANS Tweets,52637,45,66.0,False
Dana Fairbanks MD #ForProfitHealthcareIsImmoral 🌹,10626,9468,76434.0,False
Renee A Campeau 👠💋🐱,426,1306,1903.0,False
sai,391,755,7519.0,False
Katie Lester *,145877,92044,109283.0,False
Devon Heinen,778,148,0.0,True
WA State & Local,8057,7520,67430.0,False
BREAKINGTIMES,20455,22,399.0,False
eva willems,406,1193,1431.0,False
Andrew Durling,2030,3861,24701.0,False
Charlie Foxtrot,734,1112,4181.0,False
#pushaBw,672,197,3923.0,False
Finance Treat,38,92,87.0,True
Foxman,1404,726,24250.0,False
M. Ashraf Haidari,11234,1781,9474.0,False
JohnnyJet,125895,586,27407.0,False
BC Housing,10803,1768,2818.0,False
Dr. Adnan Khan (#StayHomeSaveLives),51818,4028,38710.0,False
Tato Sabo,112,291,2183.0,False
Eunisses,893,1294,9750.0,False
Charlie Foxtrot,734,1112,4181.0,False
NYC Immigrant Affairs,23800,1299,5481.0,False
Oh Margaret,370,769,6655.0,False
Glenn Tenney,450,2078,14710.0,False
Foxman,1404,726,24250.0,False
MaksymLozOfficial,184,433,11811.0,False
Erin Darling Torralva,20071,1498,23572.0,False
Jeff McMullin,47,56,5.0,True
Rep. Robert Merski,2556,2881,5323.0,False
Thomas Sullivan,1768,668,55213.0,False
Cody Brooke,312,474,750.0,False
TulsaTeresa,4711,5182,130204.0,False
KingFazir,2285,4116,14130.0,False
mjpatty,588,593,565.0,False
DrivingMzStacey🚴🏼‍♀️🛴🚆🏎,2501,1004,46113.0,False
Sword of The Spirit Ministries,238,193,5.0,True
Bryan Olson,208,306,718.0,False
angelx1992,76,204,1166.0,False
Agnes Dumisani Mizere,12032,6647,69337.0,False
Gregory D. Evans,7172,1128,246.0,False
Alpha OmegaEnergy,9633,5531,24192.0,False
Hindustan Times,7665786,126,2954.0,False
The Kootneeti,1371,502,4437.0,False
Tony Ramirez,1414,3524,8423.0,False
Dale,420,375,2413.0,False
Dale,420,375,2413.0,False
Dale,420,375,2413.0,False
Drunk Kim Reynolds,233,258,757.0,True
Touseef Dar,76,850,301.0,False
YesPunjab.com (For Punjabi follow @BawaHs),113265,151233,41.0,False
RONAK SHAH,83,38,850.0,False
Ada Shriadhar,389,486,23366.0,False
Jeff Singleton,1266,1302,4554.0,False
Tammy,121,437,3061.0,False
Bri #KBF #UDI,1191,1116,3775.0,False
Trond Frantzen,1599,1036,31955.0,False
Patrick Henningsen,48326,2568,25479.0,False
Mike North,115518,801,54556.0,False
Alan Poirier,4774,1752,99644.0,False
OTV,539506,282,426.0,False
Thomas Sullivan,1768,668,55213.0,False
Imeraldgurl,601,739,44731.0,False
AH330💙,1078,1130,22835.0,False
Simon Collery,1061,1385,9.0,True
Kay Lynne 🇨🇦♿️,1166,4408,6849.0,False
CBS4Local,14113,510,563.0,False
Ajay Kumar,551,712,14507.0,False
🇨🇦 Merlin 🇨🇦,7207,5946,134234.0,False
Tamara Gil García,1799,992,2180.0,False
yadda yadda yadda,6,4,2.0,True
Monty 🇺🇸Hamilton's Battery🇺🇸 Boa,26898,11004,124144.0,False
ClichyRose,497,947,5302.0,False
Gabriel Fabreau,1375,2235,1818.0,False
GhoseSpot,20988,948,48674.0,False
#Covid19 Developments Info,87,1,26.0,True
Claudia Ann #DemForce 🇺🇸,7396,8071,70055.0,False
Jim Lewis,2918,3147,275.0,False
Elizabeth🌊,4395,4997,248610.0,False
KFOX14 News,119210,692,1262.0,False
Tim Fenton,14808,230,49518.0,False
¯\_(ツ)_/¯,1,292,567.0,False
Cindy Woods,4103,3956,97279.0,False
The Sustainable Culture Lab,73,87,419.0,False
Dan Graur,3687,198,128.0,False
BartDay,173,286,8812.0,False
Sharewear Nottingham,919,876,2573.0,False
Neil Hopkins,1510,860,5834.0,False
13seeds,139,533,4131.0,True
Ellie Murray,47594,1269,80047.0,False
Todd B. #DefundThePolice,2444,3083,119702.0,False
Scarlett,231,402,5542.0,False
Derek Shaw,853,440,27229.0,False
Tim Postma,4340,4962,51401.0,False
vanspecan,14,28,641.0,False
Hotjist,7516,7746,36598.0,False
Hindustan Times,7665786,126,2954.0,False
Neil Clancy,1534,350,423.0,False
ZiggyDaddy,13964,12150,8989.0,False
Destiny Ella 🦋,1277,1268,2894.0,True
Giovanny Leon,1410,497,2201.0,False
VCH Research Institute,5504,1909,6491.0,False
POZ Magazine,25765,319,244.0,False
Clinical OMICs,2027,1394,337.0,False
kawarthaNOW.com ®,15076,4267,7410.0,False
Committee to Protect Journalists,220117,2055,3389.0,False
Stop the Spread Covid-19 USA,21,211,669.0,True
Renu Sud Sinha,1244,750,3141.0,False
Syed Ali,132,460,1851.0,False
World Beating Drexit #BLM #FBPE,1444,2158,16152.0,False
George Payt,13,401,395.0,False
Aman,1,51,14.0,False
Sys Reviewer 🔍📚✍️,252,1398,3899.0,False
Claudia Webbe MP,24759,7596,6351.0,False
Randi McCallian,5827,5705,9766.0,False
Peter & Joy Cole,792,2060,96819.0,False
Black Mamba,570,613,5803.0,False
Atilla Uslu,87130,71,5671.0,False
Theta Omicron Foundation,101,180,270.0,False
Solomon Ambuku,36310,37949,133314.0,False
designsthatcell,324,516,3753.0,True
Ian Nate,568,714,727.0,False
Todd B. #DefundThePolice,2444,3083,119702.0,False
Insanemoe,520,1279,2653.0,False
Kent N. Kachigian,1022,1191,19661.0,False
Enterprise Solutions,2599,2334,2800.0,False
UK COVID-19,44425,122,1664.0,True
Rosie Riveter #BLM,219,647,3950.0,False
Rishu Kalantri,235,220,1322.0,False
M. Reddy-Hjelmfelt,5107,5072,8814.0,False
@HairyLaigz,3643,4896,20866.0,False
E.G.Gregory,130,249,40.0,False
Ismael,411,1728,30400.0,False
Sarah Aurora,54,65,182.0,False
jolew.the.Resistor,87,431,2295.0,False
Bob Axley,400,1441,13085.0,False
Rishu Kalantri,235,220,1322.0,False
Truth Is A Social Affair,714,1574,16296.0,False
Dawn “fan of eau de Dettol” Bazely,10060,8064,190871.0,False
Insanemoe,520,1279,2653.0,False
Saffie Darboe,219,289,764.0,False
🌊 Dee Wiggins 🌊,4082,4439,9780.0,False
Laurie Garrett,193784,1784,8984.0,False
The MAC Attack w/ Zach & Zack,484,634,646.0,False
HedgeEgo Virologist 😷 🦠,235,552,4728.0,False
InfoInThePublicInterest,94,201,898.0,True
Scott Witlin 🧢,3007,4991,5166.0,False
Diane Grimard Wilson,4853,5279,26825.0,False
Just Curious,212,1128,3198.0,False
UAEAid,82173,95,479.0,False
Greg Schwanbeck,1254,980,486.0,False
Rangam Trivedi,744,329,6649.0,False
Stéphane,311,447,24.0,False
Vital Strategies,14004,1198,534.0,False
Narbis,757,836,736.0,False
MomsRising,67506,20395,31322.0,False
Salerno Medical,615,1816,591.0,False
TexasHealthResources,14180,2864,3171.0,False
Alternative Family Services,16,37,0.0,True
The Unique 1,665,247,5360.0,False
freshie_tee,2980,2866,27441.0,False
Bud Meyers 😎,434,433,8747.0,False
NANCY,92075,48242,67012.0,False
Edward Kemper,428,1463,9279.0,False
Hickey & Associates,2150,1233,156.0,False
Eclectic Northeast Magazine,9499,30,1339.0,False
iMBirju,137,121,17962.0,False
GhoseSpot,20988,948,48674.0,False
Studio Utility Employees Local 724,23,17,19.0,False
Ange Gusenga-Tembo,53,141,149.0,True
osteoarch,539,1625,43062.0,False
Keith 🇬🇧,2437,1404,83787.0,False
Wet Coast Daily,372,747,321.0,False
China News 中国新闻网,653417,258,177.0,False
Majogo Creations☕️,83,172,2161.0,False
Kaizen 🇲🇼🇿🇼🇿🇦,2039,904,42667.0,False
🕯️Gear🚖Head🕯️,45,128,7673.0,False
NYC Health + Hospitals,29101,2549,16287.0,False
Mason,852,2401,9332.0,False
Mason,852,2401,9332.0,False
Parker Hannifin,16233,4500,4303.0,False
giuliA gHøulia,2,24,11.0,True
CA High-Speed Rail,16816,944,669.0,False
"Nadir Zulqernain, PhD",39565,34074,45.0,False
Miss Jen,22,42,1927.0,False
Monty 🇺🇸Hamilton's Battery🇺🇸 Boa,26898,11004,124144.0,False
#Covid19 Developments Info,87,1,26.0,True
Jim Lewis,2918,3147,275.0,False
Alemu G. Ashebir #GERD #ItsMyDam #FillTheDam,385,551,4556.0,False
Roushan Bhaskar,52,239,2897.0,False
Mother Nature's Daughter #Resists 🦅🌎🌊,4305,4993,36031.0,False
"Graham, Stanley",20305,13368,34020.0,False
TheConservativeDemocrat,2493,277,644.0,True
Arvind 阿尔文,247,892,15280.0,False
Black Vanguard,256,361,2574.0,False
Shubham Misra,117,411,2499.0,False
Jim Lewis,2918,3147,275.0,False
ThatGirlAtTheParty,3920,4999,61382.0,False
"Megan-- BE COURTEOUS, WEAR A MASK",111323,83818,44720.0,False
Lord Thorgorath,120,695,2901.0,False
Nancy Kenney,2993,2085,15646.0,False
Joan Harris,328,181,41698.0,False
Cambia Health,4798,1310,5241.0,False
The Truth Teller,84,226,112.0,False
Ismael,411,1728,30400.0,False
Northeast Live,7927,77,9.0,True
Rajaa Dabbas,1381,553,2455.0,False
MargeWest626,17,84,780.0,True
Christie007,374,585,18652.0,False
Jordan Mann,126,219,1976.0,False
Gary Singer,1915,2720,11118.0,False
Chris Costa,3456,3051,10879.0,False
James B. Mowdy | #WearAMask #AllBlackLivesMatter,446,2015,32099.0,False
Karen 🇨🇦🇨🇦🇨🇦,2995,2031,43439.0,False
andrew,802,304,504.0,False
Virginia State Corporation Commission,792,64,119.0,False
Janette Dean,1399,2706,46226.0,False
Iconoclast,3570,905,55151.0,False
Gist ManⓂ️,44027,26969,26.0,False
Adrian Farrell,338,3407,1859.0,False
Jill Foster - Live Your Talk!,10304,2092,10420.0,False
Yuri de Gaia,2987,698,13104.0,False
Dewita Soeharjono,3732,2950,4401.0,False
Tony Menendez,1415,1201,41425.0,False
Jerry Collins,18449,7620,2511.0,False
⚽️ WARTA☕️,672,521,37647.0,False
Rajesh Kshitij,506,977,4614.0,False
T@🏡,1214,1556,26916.0,False
Miguel Meza,1644,4961,16785.0,False
🎶Mr. Plow Is A Loser🎵,2142,3840,391413.0,False
Resist #DontBooVote,6570,7199,68588.0,False
#pushaBw,672,197,3923.0,False
Take One Digital Network,2640,0,0.0,True
Paul Shishkoff Jr,1276,2059,925.0,False
"Norm Farrell, IN-SIGHTS.CA",4814,3459,3122.0,False
Mark Towhey,12659,3003,14741.0,False
JoppiSaus,14,43,28.0,True
Dr Ronan Glynn,16982,1349,2551.0,False
"Charles Murphy, MD",1961,2766,4793.0,False
Crawford Kilian,9307,3031,1626.0,False
Páraic McMahon,2896,179,43918.0,False
Ferenca Sas,68,871,1731.0,False
The Contemporary Conservative,110,205,245.0,True
Rishu Kalantri,235,220,1322.0,False
Hanna Scott,2775,2647,11506.0,False
BeTheChange,10022,8710,15439.0,False
Gary Scudder,1310,1294,13296.0,False
Andrew H,365,948,5150.0,False
dr. edna bonhomme,4692,1415,12698.0,False
Saikat l Photographer,911,1857,83.0,False
lori cohen,429,470,236.0,False
SHELTER IN SPACE! 🚀👨‍🚀👽🌌,213,752,11716.0,False
Toronto Star,1035083,565,9284.0,False
Dr. César Serrano García,1391,365,3650.0,False
𝓚,8959,9462,40517.0,False
Greg Behrens,141,60,4060.0,False
Suke,75,79,29.0,False
Tom Jawetz,5070,1600,12150.0,False
COVID Scale,872,2,7.0,True
Ton Kraanen,2907,1243,102.0,False
Shad from DC,3028,457,111.0,False
TheKarmikBob,57,100,6135.0,False
DynaGrace Enterprise,377,2033,351.0,False
UTP Journals,2442,1183,1707.0,False
NLADA,6771,1973,7065.0,False
Camden Co Prosecutor,3358,133,29.0,False
Montefiore Health System,12826,3399,6962.0,False
College Counselors,20310,1845,86.0,False
Dr. Rajiv J. Shah,99852,730,1547.0,False
HIV+Hepatitis Policy Institute,183,471,327.0,False
World Economic Forum,3830562,507,1785.0,False
Matthew Forbes,1738,1558,171991.0,False
